timestamp,source,record_type,metric,value,label,message
2025-03-31 15:13:10,VM2,SNMP_POLL,memTotal,2018892.0,,
2025-03-31 15:13:10,VM2,SNMP_POLL,cpuIdle,97.0,,
2025-03-31 15:13:10,VM2,SNMP_POLL,cpuUsage,3.0,,
2025-03-31 15:13:10,VM2,SNMP_POLL,cpuUser,2.0,,
2025-03-31 15:13:10,VM2,SNMP_POLL,cpuUsage,2.0,,
2025-03-31 15:13:10,VM2,SNMP_POLL,swapTotal,2097148.0,,
2025-03-31 15:13:18,VM2,SNMP_POLL,memUsed,1665836.0,,
2025-03-31 15:13:18,VM2,SNMP_POLL,memUsage,82.51238798311152,,
2025-03-31 15:13:18,VM2,SNMP_POLL,cpuSystem,2.0,,
2025-03-31 15:13:18,VM2,SNMP_POLL,cpuIdle,93.0,,
2025-03-31 15:13:18,VM2,SNMP_POLL,cpuUsage,7.0,,
2025-03-31 15:13:18,VM2,SNMP_POLL,memFree,3709736.0,,
2025-03-31 15:13:18,VM2,SNMP_POLL,memTotal,2018892.0,,
2025-03-31 15:13:18,VM2,SNMP_POLL,swapTotal,2097148.0,,
2025-03-31 15:13:18,R1,SNMP_POLL,load1,0.0,,
2025-03-31 15:13:18,VM2,SNMP_POLL,rx_rate,0.0,,
2025-03-31 15:13:18,VM2,SNMP_POLL,tx_rate,0.0,,
2025-03-31 15:13:18,R1,SNMP_POLL,sysUpTime,1885682.0,,
2025-03-31 15:13:18,R1,SNMP_POLL,load5,1.0,,
2025-03-31 15:13:18,R1,SNMP_POLL,load15,0.0,,
2025-03-31 15:13:18,R1,SNMP_POLL,memPoolUsed,11746536.0,,
2025-03-31 15:13:18,R1,SNMP_POLL,memPoolFree,114335960.0,,
2025-03-31 15:13:18,VM2,SNMP_POLL,cpuUser,2.0,,
2025-03-31 15:13:18,VM2,SNMP_POLL,swapAvail,2043900.0,,
2025-03-31 15:13:18,VM2,SNMP_POLL,cpuUsage,2.0,,
2025-03-31 15:13:18,VM2,SNMP_POLL,load15,0.33,,
2025-03-31 15:13:18,VM2,SNMP_POLL,load5,0.61,,
2025-03-31 15:13:18,VM1,SNMP_POLL,load1,0.49,,
2025-03-31 15:13:18,VM1,SNMP_POLL,load5,0.43,,
2025-03-31 15:13:18,VM1,SNMP_POLL,load15,0.25,,
2025-03-31 15:13:18,VM1,SNMP_POLL,cpuUsage,2.0,,
2025-03-31 15:13:18,VM1,SNMP_POLL,cpuUser,2.0,,
2025-03-31 15:13:18,VM1,SNMP_POLL,cpuSystem,0.0,,
2025-03-31 15:13:18,VM1,SNMP_POLL,cpuUsage,4.0,,
2025-03-31 15:13:18,VM1,SNMP_POLL,cpuIdle,96.0,,
2025-03-31 15:13:18,VM1,SNMP_POLL,memTotal,2018892.0,,
2025-03-31 15:13:18,VM1,SNMP_POLL,sysUpTime,1905672.0,,
2025-03-31 15:13:18,VM1,SNMP_POLL,memUsed,1663780.0,,
2025-03-31 15:13:18,VM1,SNMP_POLL,memFree,3707168.0,,
2025-03-31 15:13:18,VM1,SNMP_POLL,swapTotal,2097148.0,,
