timestamp,source,record_type,metric,value,label,message
2025-03-31 11:49:55,1.0.0.4,NETFLOW,flow,9,,"Flow 4/4, Ver:5, Src:10.0.0.1:5201 -> 20.0.0.1:38220, Pkts:9, Bytes:488, Proto:6"
2025-03-31 11:53:04,1.0.0.4,NETFLOW,flow,19997,,"Flow 1/6, Ver:5, Src:10.0.0.1:5201 -> 20.0.0.1:38224, Pkts:19997, Bytes:1049444, Proto:6"
2025-03-31 11:53:04,1.0.0.4,NETFLOW,flow,19997,,"Flow 2/6, Ver:5, Src:10.0.0.1:5201 -> 20.0.0.1:38224, Pkts:19997, Bytes:1049444, Proto:6"
2025-03-31 11:53:04,1.0.0.4,NETFLOW,flow,9,,"Flow 3/6, Ver:5, Src:20.0.0.1:38220 -> 10.0.0.1:5201, Pkts:9, Bytes:768, Proto:6"
2025-03-31 11:53:04,1.0.0.4,NETFLOW,flow,9,,"Flow 4/6, Ver:5, Src:20.0.0.1:38220 -> 10.0.0.1:5201, Pkts:9, Bytes:768, Proto:6"
2025-03-31 11:53:04,1.0.0.4,NETFLOW,flow,7,,"Flow 5/6, Ver:5, Src:10.0.0.1:5201 -> 20.0.0.1:38220, Pkts:7, Bytes:643, Proto:6"
2025-03-31 11:53:04,1.0.0.4,NETFLOW,flow,7,,"Flow 6/6, Ver:5, Src:10.0.0.1:5201 -> 20.0.0.1:38220, Pkts:7, Bytes:643, Proto:6"
2025-03-31 11:53:18,1.0.0.4,NETFLOW,flow,310811,HIGH_FLOW,"Flow 1/2, Ver:5, Src:20.0.0.1:38224 -> 10.0.0.1:5201, Pkts:310811, Bytes:466212201, Proto:6 | Large flow detected"
2025-03-31 11:53:18,1.0.0.4,NETFLOW,flow,310811,HIGH_FLOW,"Flow 2/2, Ver:5, Src:20.0.0.1:38224 -> 10.0.0.1:5201, Pkts:310811, Bytes:466212201, Proto:6 | Large flow detected"
2025-03-31 12:00:35,1.0.0.4,NETFLOW,flow,114,ICMP_FLOW,"Flow 1/4, Ver:5, Src:10.0.0.1:0 -> 20.0.0.1:2048, Pkts:114, Bytes:9576, Proto:1 | ICMP flow flagged"
